"","tweet.datetime","text","user.description","total.favorites","total.followers","total.friends","user.location","user.name","screen.name","total.statuses","tweet.mentions","retweet.mentions","url","retweet.url","total.retweets"
"448",2021-12-06 19:29:10,"uncg pass fail","Neighborhood BIG Fish       ng4l     uncg 22           ",1239,1414,717,"North Carolina, USA","    ","iDefineDopee_",55947,NA,NA,NA,NA,0
"449",2021-12-06 19:26:51,"artist tap ncat uncg wssu","252",2143,412,754,"Probably Studio ","Cool","1Theylikecool",9146,NA,NA,NA,NA,0
"450",2021-12-06 19:22:15,"tap pushin day ncat uncg gboro block aggi aggiesuit cooperhal springgarden greensboro gboro mobil plug","ig  nakyahia",257,87,7,"Greensboro, NC","ky","Rx3ky",130,NA,NA,NA,NA,0
"451",2021-12-06 19:09:40,"academ assist kind hmu ecsu gramfam msu utrgv clemsonunivers tsu wvu ssu jsu aamu pvamu","I can help you with your  essays online classes assignments projects  and many more  no plagiarism and A  grades assured    TEXT WHATSAPP    1 571 378 2332",586,2378,4983,"Texas, USA","Tasha The Writer","WriterTasha",1522,NA,NA,"https://twitter.com/i/web/status/1467934284149407750",NA,0
"452",2021-12-06 19:07:34,"thetraprincess section friday dm info celebr graduat weekend ncat ncat","Dreamer     Live   Laugh   Love     Eclectic    NCAT                Libra      ",130950,2801,4673,"","    Teya C     ","Cannon3013",53845,"thetraprincess","thetraprincess",NA,"https://linktr.ee/therealmoneymiyahh",3
"453",2021-12-06 19:01:00,"section friday dm info celebr graduat weekend ncat","21   I PRINT SHIRTS  EMAIL ME OR DM   thealluniqueprinting on IG  NCAT  Entrepreneurship  Marketing Sales  Esthetician   Certified Lash Tech    ccthecollectionn",36224,2033,489,"Orders & Quotes EMAIL OR TEXT","BIG TRAP             ","thetraprincess",61295,NA,NA,"https://twitter.com/i/web/status/1467932103295868933",NA,3
"454",2021-12-06 19:00:19,"uncg spartan studi hard week break grab cupcak tonight","Dining Services at UNCG",630,1557,187,"Greensboro, NC","UNCG Dining","uncgdining",2866,"UNCG",NA,"https://twitter.com/i/web/status/1467931929114730502",NA,0
"455",2021-12-06 18:33:01,"mfagreensboro unspeak tulsa race massacr uncg mfa write program alum carol boston weatherford list","Poet   Freelance Journalist Undergrad student in English Creative Writing  UNCG  Writing Tutor at   gtcc",95411,776,3238,"Asheboro, NC","Victoria Cox","CoxVictoriaL",13353,"mfagreensboro","mfagreensboro",NA,"http://mfagreensboro.org",6
"456",2021-12-06 18:32:26,"mfagreensboro unspeak tulsa race massacr uncg mfa write program alum carol boston weatherford list","Director  mfagreensboro  Editor of  greensbororevie  Editor of  Storysouth  Author of New River Breakdown ",31276,3335,2421,"Greensboro, NC","Terry L  Kennedy","terrylkennedy",34939,"mfagreensboro","mfagreensboro",NA,"http://mfagreensboro.org",6
"457",2021-12-06 18:27:55,"mfagreensboro disclos disabl find freedom interview uncg mfa write program jame tate hill rumpus","Poet   Freelance Journalist Undergrad student in English Creative Writing  UNCG  Writing Tutor at   gtcc",95411,776,3238,"Asheboro, NC","Victoria Cox","CoxVictoriaL",13353,"mfagreensboro","mfagreensboro",NA,"http://mfagreensboro.org",1
"458",2021-12-06 18:27:34,"subleas room univers land jan juli apart rent month","NCAT   just one day   no standards just vibes    ",25957,2552,74,"757","keshawn","wtfshxwn",44896,NA,NA,"https://twitter.com/i/web/status/1467923687856824324",NA,0
"459",2021-12-06 18:17:30,"offer dollar nail set entir month decemb design length insta","ncat u alumna",5249,774,521,"","CA HCHAYA","ThingGarner",7326,NA,NA,"https://twitter.com/i/web/status/1467921155575402498",NA,1
"460",2021-12-06 18:15:00,"disclos disabl find freedom interview uncg mfa write program jame tate hill","The MFA Writing Program at Greensboro is one of the oldest such programs in the country ",3456,1151,166,"Greensboro, NC","MFA Greensboro","mfagreensboro",9421,"UNCG",NA,"https://twitter.com/i/web/status/1467920524730847236",NA,1
"461",2021-12-06 18:14:07,"impress class spartan nurs graduat week includ rn bsn student msn","Official Twitter page of the UNCG School of Nursing",51,403,102,"Greensboro, NC","UNCGNursing","UNCGNursing",983,NA,NA,"https://twitter.com/i/web/status/1467920302529077249",NA,1
"462",2021-12-06 18:10:57,"happi monday flu season import flu vaccin protect covid continu","Official Twitter of the Center for New North Carolinians  Promoting access and integration for immigrants and refugees in NC ",480,191,170,"Greensboro, NC","CNNC","CNNC_UNCG",567,NA,NA,"https://twitter.com/i/web/status/1467919505527644162",NA,1
"463",2021-12-06 18:05:45,"uncg","",0,0,18,"","Amari","Amari41725533",122,"UNCG",NA,NA,NA,0
"464",2021-12-06 18:02:28,"mvaughn don ridicul uncg chatt","Grind  Hustle  Execute    giants Football  BigBlue  togetherBlue",37588,1143,4987,"Greensboro, NC","BearCatBasketball","MarkZanetto7",31599,"mvaughn22",NA,NA,NA,0
"465",2021-12-06 18:00:51,"rizojacq naaa fine af","idk how Twitter works so plz be patient with me   ",1472,42,146,"Clovis, CA","  Jonathan         ","Jonathan_UNCG",2428,"rizojacq",NA,NA,NA,0
"466",2021-12-06 17:58:04,"markzanetto put uncg citadel","husband  father  Believer  top producing loan officer  Wofford alum  watches too much terrier basketball and Atlanta Braves",9815,269,444,"greenville sc","Matt Vaughn","mvaughn22",7737,"MarkZanetto7",NA,NA,NA,0
"467",2021-12-06 17:20:11,"terrylkennedi unspeak tulsa race massacr uncg alum carol boston weatherford name chipublib informatio","Transpartisan site for truth telling journalism and North Carolina news   FreeAssange",1357,60,138,"","NC 4 Freedom of the Press","CarolinianThe",809,"terrylkennedy","terrylkennedy",NA,"http://terrylkennedy.com",2
"468",2021-12-06 17:00:01,"unspeak tulsa race massacr uncg alum carol boston weatherford name chipublib infor","Director  mfagreensboro  Editor of  greensbororevie  Editor of  Storysouth  Author of New River Breakdown ",31276,3335,2421,"Greensboro, NC","Terry L  Kennedy","terrylkennedy",34939,"UNCG",NA,"https://twitter.com/i/web/status/1467901654573879296",NA,2
"469",2021-12-06 16:46:05,"graci writer fall class assign onlin class homework essay subject afford price hmu","I offer academic writing services such as assignments essays homework urgent papers paper due research papers  etc  I m devoted to what I do  DM for help",9150,424,3375,"","Gracie essays  Writer  online tutor","gracie_writer",1058,"gracie_writer","gracie_writer",NA,NA,1
"470",2021-12-06 16:41:33,"lash today ncat uncg"," NCAT  future educator                  new account ",29085,392,275,"Greensboro, NC","Candace","bratzdollc",2729,NA,NA,NA,NA,0
"471",2021-12-06 16:27:48,"uncg graduat week particip uncgcar survey head free shirt av","University of North Carolina at Greensboro Consumer  Apparel    Retail Studies https   t co 0ytPJ4tNgY",97,192,46,"Greensboro, NC","CARS Dept  UNCG","CarsUncg",545,"UNCG","UNCG",NA,"http://www.uncg.edu",2
"472",2021-12-06 16:27:04,"uncgbryan student graduat photo tag uncggrad","The official Twitter for the Bryan School of Business and Economics  uncg   UNCGBryan  https   t co K3qIt7MNhc",1691,1140,391,"Greensboro, NC","Bryan School at UNCG","BryanSchoolUNCG",2653,NA,NA,"https://twitter.com/UNCG/status/1466796127336939532",NA,0
"473",2021-12-06 16:20:06,"chowanesport mcea semi final watch valor squad face uncg tonight semi final mcea pm est http","Val IGL Captain for  ChowanEsports                  Priv   dusteepriv",13922,597,436,"bryce","dustee     ","dusteeFPS",4158,"ChowanEsports","ChowanEsports",NA,"https://www.twitch.tv/chowanesports",2
"474",2021-12-06 16:18:58,"ceceessayhelp hmu assign essay studenthelp homweworkslav academictwitt ecsu msu utrgv ful","Official Not UTRGV    Twitter account  Parody  Irony  Comedy  Nagging  Sarcasm  Questions  SocialMedia notutrgv com",1912,1360,2109,"Texas","UTRGV          ","utrgv_",23338,"CeceEssayHelp","CeceEssayHelp",NA,"https://threader.app/thread/1433370319474069504",1
"475",2021-12-06 16:17:44,"chowanesport mcea semi final watch valor squad face uncg tonight semi final mcea pm est http","Chowan Athletics is a NCAA DII Institution  and member of the Conference Carolinas and CIAA  GO HAWKS ",1612,5966,100,"Murfreesboro, NC","Chowan Athletics","cuhawks",28417,"ChowanEsports","ChowanEsports",NA,"https://www.twitch.tv/chowanesports",2
"476",2021-12-06 16:17:43,"mcea semi final watch valor squad face uncg tonight semi final mcea pm est","Official Twitter of Chowan University Esports Currently Competing in Valorant  Rocket League  and Apex Legends",73,91,25,"Murfreesboro, North Carolina","ChowanEsports","ChowanEsports",120,NA,NA,"https://twitter.com/i/web/status/1467891011879854080",NA,2
"477",2021-12-06 16:12:24,"live spartan cross uncg","Exodus 14 14        ",8998,805,514,"In ya city ","Michelle    ","mixed_royalty",15907,NA,NA,NA,NA,0
"478",2021-12-06 16:11:05,"graduat week particip uncgcar survey head","The official account for UNC Greensboro  A  UNC System school  We create remarkable real world impact  every day  Find your way here   UNCGWay IG  UNCG",8086,34168,1603,"Greensboro, North Carolina","UNCG","UNCG",19237,"UNCGCareer",NA,"https://twitter.com/i/web/status/1467889338868457480",NA,2
"479",2021-12-06 16:01:50,"triadbizlloyd land project greensboro randolph megasit pti job triad jo","Everything in the picture is Made in the USA  even the HDTV     Except the Xmas lights and the Cable box    Use my website to find your own  MadeinUSA products",24521,856,4851,"Greensboro, NC USA","John Edward Alley Jr","johnalleyjr",20164,"TriadBizLloyd","TriadBizLloyd","http://bizj.us/1qd2pp","http://triad.bizjournals.com",1
"480",2021-12-06 16:01:17,"land project greensboro randolph megasit pti job triad","Editor in chief  Triad Business Journal  triadbizjournal",111,943,71,"Greensboro Winston-Salem","Lloyd Whittington","TriadBizLloyd",15179,NA,NA,"https://twitter.com/i/web/status/1467886876103225352",NA,1
"481",2021-12-06 16:00:26,"origin built jackson librari unc greensboro signific updat addit","Triangle Business Journal  a multimedia business news platform  is the leading provider of local business news for Raleigh Durham Chapel Hill ",421,77822,352,"Raleigh, N.C.","TBJ Raleigh Durham","TriangleBIZJrnl",74944,NA,NA,"https://twitter.com/i/web/status/1467886659706499079",NA,0
"482",2021-12-06 15:57:53,"thaboyjozu countri proper countri","idk how Twitter works so plz be patient with me   ",1472,42,146,"Clovis, CA","  Jonathan         ","Jonathan_UNCG",2428,"thaboyjozu","thaboyjozu",NA,"https://linktr.ee/__Jozu__",152
"483",2021-12-06 15:22:34,"send instruct weekday paper fvsu asu ssu uwg ncat pvamu tsu txsu","She Her              Henny in a teacup      Here to take care of all your academic needs Tests quizzes  essays  online classes and all assignments  DM NOW ",67733,1776,4368,"Florida, USA","Certified Essay Girl ","CeceEssayHelp",2994,NA,NA,"https://twitter.com/i/web/status/1467877129278926862",NA,0
"484",2021-12-06 15:22:14,"mfagreensboro unspeak tulsa race massacr uncg mfa write program alum carol boston weatherford list","dumpling monist",6966,61,704,"Vienna, VA","Sean M Whiteford","sean_whiteford",1038,"mfagreensboro","mfagreensboro",NA,"http://mfagreensboro.org",6
"485",2021-12-06 15:21:34,"hmu assign essay studenthelp homweworkslav academictwitt ecsu msu utrgv","She Her              Henny in a teacup      Here to take care of all your academic needs Tests quizzes  essays  online classes and all assignments  DM NOW ",67733,1776,4368,"Florida, USA","Certified Essay Girl ","CeceEssayHelp",2994,NA,NA,"https://twitter.com/i/web/status/1467876878920921098",NA,1
"486",2021-12-06 15:21:15,"top grade hmu law econom labreport coursework market paper exam ucf htx du unt","She Her              Henny in a teacup      Here to take care of all your academic needs Tests quizzes  essays  online classes and all assignments  DM NOW ",67733,1776,4368,"Florida, USA","Certified Essay Girl ","CeceEssayHelp",2994,NA,NA,"https://twitter.com/i/web/status/1467876800554586115",NA,0
"487",2021-12-06 15:21:04,"heyi take assign class kind dm interest famu ncat gramfam aamu asutwitt pvamu","She Her              Henny in a teacup      Here to take care of all your academic needs Tests quizzes  essays  online classes and all assignments  DM NOW ",67733,1776,4368,"Florida, USA","Certified Essay Girl ","CeceEssayHelp",2994,NA,NA,"https://twitter.com/i/web/status/1467876751980253194",NA,0
"488",2021-12-06 15:15:00,"unspeak tulsa race massacr uncg mfa write program alum carol boston weatherford list","The MFA Writing Program at Greensboro is one of the oldest such programs in the country ",3456,1151,166,"Greensboro, NC","MFA Greensboro","mfagreensboro",9421,"UNCG",NA,"https://twitter.com/i/web/status/1467875226239344653",NA,6
"489",2021-12-06 15:12:52,"uncg colleg student disrespect peopl met understand"," BlackLivesMatter                    21                 ",6861,567,1167,"","Gabbie    ","Wong2012Gabby",10060,NA,NA,"https://twitter.com/i/web/status/1467874690991599626",NA,0
"490",2021-12-06 15:09:00,"terrylkennedi european truffl absurd expens american afford treasur featur uncg alum rowan jacobsen","",923,14111,790,"Greensboro, NC","TheGreensboroReview","greensbororevie",9003,"terrylkennedy","terrylkennedy",NA,"http://terrylkennedy.com",2
"491",2021-12-06 15:08:57,"terrylkennedi european truffl absurd expens american afford treasur featur uncg alum rowan jacobsen","The MFA Writing Program at Greensboro is one of the oldest such programs in the country ",3456,1151,166,"Greensboro, NC","MFA Greensboro","mfagreensboro",9421,"terrylkennedy","terrylkennedy",NA,"http://terrylkennedy.com",2
"492",2021-12-06 15:02:03,"engag experi peer academ leader ask marcus favorit","You have one first year at  UNCG  What will you do with yours  Questions regarding your first year  Text us   1 336 541 6939 https   t co KWriw1jsIj",3789,2271,526,"Greensboro, NC","UNCG Your First Year","UNCGyfy",5125,NA,NA,"https://twitter.com/i/web/status/1467871968875667470",NA,0
"493",2021-12-06 14:59:33,"write paper answer assign question page bulk deal page page ncat uncg"," ncat      Music Artist       CEO     Creative     Halloween Scary https   t co BSpTltzgnZ",5180,134,281,"","CyanidePretty","ZingFlower",2545,NA,NA,NA,NA,0
"494",2021-12-06 14:37:11,"uncg sfo offici final week time finish semest strong ve spartan finalexam uncgsfo https","The URO seeks to support our students   institution by fair monitoring of academic policy and accurate maintenance of the student record   UNCG  letsgoG",232,462,173,"Greensboro, NC","UNCG Registrar","UNCG_URO",1519,"UNCG_SFO","UNCG_SFO",NA,"https://linktr.ee/uncg_sfo",4
"495",2021-12-06 14:21:41,"sadden learn pass activist sign waller foxworth survivor greensboro massac","A collaborative local history platform hosted by the UNC Greensboro University Libraries ",67,96,81,"Greensboro, NC","TriadHistory","TriadHistory",435,NA,NA,"https://twitter.com/i/web/status/1467861808740552711",NA,0
"496",2021-12-06 14:15:47,"jgdudley itwitius emmanuelacho dodread glad found gem home hang ch","The official account for UNC Greensboro  A  UNC System school  We create remarkable real world impact  every day  Find your way here   UNCGWay IG  UNCG",8086,34168,1603,"Greensboro, North Carolina","UNCG","UNCG",19237,"jgdudley",NA,"https://twitter.com/i/web/status/1467860323478564865",NA,0
"497",2021-12-06 14:14:23,"jgdudley uncg bookstor today univers bookstor book nope","The official account for UNC Greensboro  A  UNC System school  We create remarkable real world impact  every day  Find your way here   UNCGWay IG  UNCG",8086,34168,1603,"Greensboro, North Carolina","UNCG","UNCG",19237,"jgdudley","jgdudley",NA,NA,1
"498",2021-12-06 14:06:45,"check profil uncg graduat bryanschooluncg student david nguyen danc mold","Polyamorous pansexual atheist  former thespian  library master  fervid reader  writer at heart  UNCG staff  she her hers",643,218,404,"Greensboro, NC","Stephanie Jobe","300Pages",2425,"UNCG",NA,"https://twitter.com/i/web/status/1467858049868042245",NA,0
"499",2021-12-06 14:01:11,"check profil uncg graduat bryanschooluncg student david nguyen danc mold","                                    UNCG  ",78365,107,208,"outer spaceeeee","MIDNITEFLRE","jabrea_overton",15268,"UNCG",NA,"https://twitter.com/i/web/status/1467856650677673985",NA,0
"500",2021-12-06 14:00:24,"origin built stori basement jackson librari signific updat","The latest business news from the Triad Business Journal  covering Greensboro  Winston Salem  High Point and the 12 county Triad area ",436,13267,613,"Greensboro/Winston-Salem","Triad Business Journal","TriadBizJournal",48679,NA,NA,"https://twitter.com/i/web/status/1467856451398176770",NA,0
"501",2021-12-06 14:00:01,"european truffl absurd expens american afford treasur featur uncg alum rowan jaco","Director  mfagreensboro  Editor of  greensbororevie  Editor of  Storysouth  Author of New River Breakdown ",31276,3335,2421,"Greensboro, NC","Terry L  Kennedy","terrylkennedy",34939,"UNCG",NA,"https://twitter.com/i/web/status/1467856358221385737",NA,2
"502",2021-12-06 13:35:18,"drpeepl stroll string mini perform conecougar today littleartgc gsosymphoni uncg challengeperspect","Supervisor of Fine Arts  Guilford County Schools  Technology Integration  Arts Integration  Check us out at GCSNC dot COM forward slash FINEARTS",2746,594,1426,"North Carolina, USA","LeighAnn Little","littleartgcs",2079,"DrPeeples","DrPeeples",NA,NA,2
"503",2021-12-06 13:30:49,"check profil uncg graduat bryanschooluncg student david nguyen danc mold","20   oboist   uncg   army   harrie         ",25515,125,290,"United States","des","avcutemesss",4862,"UNCG",NA,"https://twitter.com/i/web/status/1467849008668286986",NA,0
"504",2021-12-06 13:29:02,"stroll string mini perform conecougar today littleartgc gsosymphoni uncg challengeperspect","Living out my dreams ",33251,1006,1295,"North Carolina","Dr  Peeples","DrPeeples",7998,"ConeCougars",NA,NA,NA,2
"505",2021-12-06 13:04:06,"student apart subleas greensboro uncg ncat bennet gtcc wssu hpu hmu interest start januari","master your peace because you are masterpeace   Daily Reminder          NCAT2021",3391,969,1559,"Greensboro, NC","Christopher","WorldRoberts",8161,NA,NA,NA,NA,0
"506",2021-12-06 12:42:28,"kennedi instagram page play basebal uncg choos grind nbak myplay badg","Account is NOT affiliated with  NBA2k or Take Two     cheetah follows us and vouches      Follow us on IG  NBA2K Services",1572,6586,32,"No refunds all sales are FINAL","NBA2K22 Professional Badge Grinders           ","nba2k_services",1148,NA,NA,"https://twitter.com/i/web/status/1467836839490998273",NA,0
"507",2021-12-06 12:41:29,"daili almanac decemb unc greensboro","Providing real time weather data for UNC Greensboro and surrounding neighborhoods",1,243,1,"Greensboro, NC","UNC Greensboro WeatherSTEM","UNCGWxSTEM",15890,NA,NA,"https://guilford.weatherstem.com/uncg",NA,0
"508",2021-12-06 12:30:52,"lifestyl forecast unc greensboro","Providing real time weather data for UNC Greensboro and surrounding neighborhoods",1,243,1,"Greensboro, NC","UNC Greensboro WeatherSTEM","UNCGWxSTEM",15890,NA,NA,"https://guilford.weatherstem.com/uncg",NA,0
"509",2021-12-06 12:15:21,"blackownedbusi uncg ncat hbcu nc foryou construct handyman housework residentialproperti","Come on   shop with TMB  We have it all   whatever you need we can get                  We live for fashion and love what we do  Support Black Owned Business     ",13,5,70,"Greensboro, NC","Queen TMB    ","_TMB2Dopee_",29,NA,NA,"https://twitter.com/i/web/status/1467830014188175360",NA,1
"510",2021-12-06 09:19:34,"found call local domest violenc shelter help talk feel domest","Director of the  UNCGCYFCP  Working to end  domesticviolence   promote happy  healthy  safe relationships  Also connect  HRI UNCG  https   t co jbQpAaOhiD",397,374,415,"Greensboro, NC","Christine Murray","cemurray_uncg",3227,NA,NA,"https://twitter.com/i/web/status/1467785778159886342",NA,0
"511",2021-12-06 09:12:50,"onlin class master essayist ace academ task hmu academicwriterh","For essays  research papers  annotated bibliography  case studies  speeches and other academic assignments  Excellent grades guaranteed      NOT a BOT ",1631,1992,2077,"United States","Academic Writer Help","AcademicwriterH",1427,"AcademicwriterH",NA,"https://twitter.com/i/web/status/1467784085624041476",NA,0
"512",2021-12-06 05:57:16,"ayeeeti sell book eng hmu price uncg","252        336   UNCG 22            Juice Crew       2      3                Kemo   Yams world         ",347245,4605,3075,"Rocky Mount, NC","Tyliek                        ","AyeeeTy_",469725,"AyeeeTy_","AyeeeTy_",NA,"https://m.youtube.com/channel/UCxTZn5ftCdZ6N_ETegBOmDw/featured",2
"513",2021-12-06 05:43:19,"uncg","",0,0,18,"","Amari","Amari41725533",122,"UNCG",NA,NA,NA,0
"514",2021-12-06 05:36:48,"lost stamina end good start point libguid access guid scienc read","MLIS  School Library Media Coordination Student at UNCG  Advocate for UDL  literacy   teacher access to the best information that reading science has to offer ",9,20,347,"Winston-Salem, NC","Chezley Royster  UNCG MLIS Student","cgrmlis_student",8,NA,NA,"https://twitter.com/i/web/status/1467729718686498817",NA,0
"515",2021-12-06 05:04:21,"almightyydi ncat ncat uncg wssu nccu","ncat u",43897,1375,1868,"♍️","taybae ","ttthick910",14443,"almightyydy","almightyydy",NA,NA,3
"516",2021-12-06 05:00:04,"lilmiddyyi great convers coachksquar bless receiv offer uncg univers gosp","The Official Twitter Page for Jasper High School Football Program  4A Division II District 10  2004 State Runner Up  656 all time wins  50 playoff appearances ",3378,785,187,"Jasper, TX","Jasper Football","JHSBulldogsFB",1346,"lilmiddyyy","lilmiddyyy",NA,"http://www.hudl.com/profile/10234610",8
"517",2021-12-06 04:56:28,"xxvrncxx uncg","tina   18   she they   nc",31924,470,249,"","tina ","xstenaa",4306,"Xx3v3r51nc3xX",NA,NA,NA,0
"518",2021-12-06 04:49:07,"almightyydi ncat ncat uncg wssu nccu","ncat u   ig  heyiminaya",21093,1226,917,"Cleveland, OH","that bitch         ","nayatweetss",7673,"almightyydy","almightyydy",NA,NA,3
"519",2021-12-06 04:43:41,"ncat ncat uncg nccu greensboro lash","ig  dym baggg          dec31    ",41855,2005,1967,"Greensboro, NC","dym    ","almightyydy",14254,NA,NA,NA,NA,0
"520",2021-12-06 04:42:55,"ncat ncat uncg wssu nccu","ig  dym baggg          dec31    ",41855,2005,1967,"Greensboro, NC","dym    ","almightyydy",14254,NA,NA,NA,NA,3
"521",2021-12-06 03:45:06,"digislaveri oral histori interview sign waller foxworth","Historian of race poverty gender policy in U S  Diss on public housing  1969 2000  Activist Lover Friend Auntie GiGi  She her  Postdoc at UVA   s Memory Project",42603,623,1262,"","Dr  G","gilletgr",18486,"DigiSlavery","DigiSlavery","http://libresearch.uncg.edu/unsung_heroes/participants/","http://dlas.uncg.edu/",10
"522",2021-12-06 03:08:27,"dm boost grade essay assign exam famu ncat gramfam aamu","Assignment Online Exams  Homework  canvas Blackboard Pearson Alex s  All the services available DM CALL TEXT WHAT SAPP 24 7 What sApp  1  629  465 9148",21617,6967,744,"United States Minor Outlying I","Assignment Online Exams  Homework services","_mcolony254",15411,NA,NA,"https://twitter.com/i/web/status/1467692383328518150",NA,0
"523",2021-12-06 02:44:12,"athlet lab elon uncg app st lead annual jingl ball bash today outstand job fundament","Head Baseball Coach of Carolina Day School Head Baseball Coach of Athletes Lab 2023 Team",1285,170,413,"","Ryan Smith","CoachRhino26",1018,"Athletes_Lab","Athletes_Lab",NA,"http://www.athleteslab.org",2
"524",2021-12-06 01:55:08,"photograph book holiday portrait greensboro nc week choos red bl","",6706,1140,1079,"North Carolina, USA","BigDawgDerrick","bigdawgderrickk",2279,NA,NA,"https://twitter.com/i/web/status/1467673933243719687",NA,0
"525",2021-12-06 01:44:49,"athlet lab elon uncg app st lead annual jingl ball bash today outstand job fundament","BHHS  10   Catawba College  14  Math Teacher and Coach at Bunker Hill High School  Director of Teams for Athletes Lab  Lauren s Husband  Landry s Dad ",2534,403,881,"Claremont, NC","Cameron Beard","BHHSCoachBeard",1119,"Athletes_Lab","Athletes_Lab",NA,"http://www.athleteslab.org",2
"526",2021-12-06 01:27:49,"spidersportshub love uncg make tourney good team","Husband  Dad  Never Trump centrist  Investing trading   Grew up in SW Ga but now in the RVA  UR  96   Go Spiders    Ski bum future retirement goal ",7768,825,3366,"Richmond, VA","Rogers Brewbaker","rbrewbaker",2576,"SpiderSportsHub",NA,NA,NA,0
"527",2021-12-06 01:25:03,"elon uncg app st lead annual jingl ball bash today outstand job fundam","",480,715,532,"Maiden, NC","Athletes Lab","Athletes_Lab",1497,NA,NA,"https://twitter.com/i/web/status/1467666362344607747",NA,2
"528",2021-12-06 00:57:18,"carolina assist match appalachian state game season assist tur"," uncwbb      Play by Play Voice   ElonFootball      Color Host   ACCNetwork      PxP Producer   ElonUniversity alum  UNC audio from  LearfieldAudio  opinions my own ",4311,1294,1235,"On The Air","Matt Krause","MattKrausePxP",21077,NA,NA,"https://twitter.com/i/web/status/1467659380413898761",NA,0
"529",2021-12-05 23:42:46,"uncg","",0,0,18,"","Amari","Amari41725533",122,"UNCG",NA,NA,NA,0
"530",2021-12-05 23:26:00,"shop dosesofblink babe uncg ncat","ig  dym baggg          dec31    ",41855,2005,1967,"Greensboro, NC","dym    ","almightyydy",14254,NA,NA,NA,NA,1
"531",2021-12-05 23:07:18,"particip givingtuesday honor light","The official account for UNC Greensboro  A  UNC System school  We create remarkable real world impact  every day  Find your way here   UNCGWay IG  UNCG",8086,34168,1603,"Greensboro, North Carolina","UNCG","UNCG",19237,NA,NA,"https://twitter.com/i/web/status/1467631698355671040",NA,0
"532",2021-12-05 22:31:37,"digislaveri oral histori interview sign waller foxworth","Sociologist at     IT PM by      vinyl  sports  volunteer   activist  MA  PMP  You re only punk once                   nightsweatsnc     ThievesInTheTemple  twerkthetwerks",18137,585,1969,"Greensboro, NC","The State Lottery","thestatelottery",15421,"DigiSlavery","DigiSlavery","http://libresearch.uncg.edu/unsung_heroes/participants/","http://dlas.uncg.edu/",10
"533",2021-12-05 22:30:10,"lilmiddyyi great convers coachksquar bless receiv offer uncg univers gosp"," LongLiveJunior  LU",3592,659,269,"Texas, USA","Unoo     ","TahjCross1",2027,"lilmiddyyy","lilmiddyyy",NA,"http://www.hudl.com/profile/10234610",8
"534",2021-12-05 21:55:37,"lilmiddyyi great convers coachksquar bless receiv offer uncg univers gosp","shsu    25     sochillmarlss",12254,377,314,"marlee’s house","Jayde     ","jaydebettes",2172,"lilmiddyyy","lilmiddyyy",NA,"http://www.hudl.com/profile/10234610",8
"535",2021-12-05 21:54:46,"sharonthewrit hbcu fvsu wssu ncat uncg nccu wfu asutwitt ssu su tsu tamu txsu tuwho aamu pvamu gramfam","Am a freelancer delivering quality work  For  essay   assignments   maths Hmu  sharonyourwriter gmail com Call text  1 516 853 2287",51208,599,3993,"California, USA","Sharon the Writer","Sharonthewriter",424,"Sharonthewriter","Sharonthewriter",NA,NA,2
"536",2021-12-05 21:51:17,"advanc militari leadership social servic onlin bachelor peac con","Whether you re trying to finish a bachelor s degree or are looking to further your education with a certificate or graduate degree  UNCG Online is for you ",38,788,511,"Greensboro, NC","UNCG Online","UNCGOnline",1194,NA,NA,"https://twitter.com/i/web/status/1467612567233257473",NA,0
"537",2021-12-05 21:50:38,"lilmiddyyi great convers coachksquar bless receiv offer uncg univers gosp","   22 ATH   West Orange Stark ",9535,1207,866,"","Jadon HOLLYWOOD Jones       ","J2Aye13",9236,"lilmiddyyy","lilmiddyyy",NA,"http://www.hudl.com/profile/10234610",8
"538",2021-12-05 21:41:04,"ve enter holiday season valu client mind hour plan","Licensed Esthetician    ",102,114,66,"Greensboro, NC","BodyGoals Beauty Lounge","BodygoalsL",183,NA,NA,"https://twitter.com/i/web/status/1467609995613290505",NA,0
"539",2021-12-05 21:40:48,"lilmiddyyi great convers coachksquar bless receiv offer uncg univers gosp","  HSU    25   6   0    205lbs   Barstool Athlete  ",2825,743,614,"","Lekendrick Garrett Jr","Lekendrickk_",795,"lilmiddyyy","lilmiddyyy",NA,"http://www.hudl.com/profile/10234610",8
"540",2021-12-05 21:23:52,"lilmiddyyi great convers coachksquar bless receiv offer uncg univers gosp","jasper highschool athlete   4 sport athlete   3 8 GPA    DB WR   4 6 40 time  5   8 150 jasper tx   go watch my hudl          email  jakharynparks15 gmail com ",120,12,127,"Jasper, TX","Jakharyn Parks","ParksJakharyn",30,"lilmiddyyy","lilmiddyyy",NA,"http://www.hudl.com/profile/10234610",8
"541",2021-12-05 21:21:59,"lilmiddyyi great convers coachksquar bless receiv offer uncg univers gosp","   dark skies                  O                          v      ",26,42,93,"in the graveyard","v         ","vi3xplayaa",48,"lilmiddyyy","lilmiddyyy",NA,"http://www.hudl.com/profile/10234610",8
"542",2021-12-05 21:16:09,"book grad shoot ncat uncg wssu","Published Portrait Photographer        Relocated to ATL  Email me through my site to work together ",15145,2721,2133,"Atlanta, GA","Zayda     ","zaydanichole",10363,NA,NA,"https://twitter.com/goodestuuff/status/1466905428953112587",NA,0
